url,category,search_term,title,company,location,salary,job_type,description,posted_date,region
https://www.caribbeanjobs.com/Applications-Specialist-Isolation-Actuation-Job-226317.aspx,computer_science,Software Developer,Applications Specialist-Isolation/Actuation,Popular Locations,,,,"Applications Specialist-Isolation/Actuation Process Management Limited-A Puffer Company Couva/Point Lisas Not disclosed Permanent full-time Updated 03/02/2026 Apply Now Share Share this job Facebook Twitter Report This Job Save Save Applications Specialist-Isolation/Actuation JOB SUMMARY : As an Applications Specialist – Isolation/Actuation , the job holder will work with a dynamic team to meet the strategic objectives of the Isolation Business Unit. He/She will be required to execute engineering activities related to Isolation Valves and its accessories. This requires assisting in the development of the Emerson and Non-Emerson Isolation product lines, which includes ongoing interaction with all industrial customers to provide Engineering and Technical solutions to meet their specific needs. PRIMARY DUTIES & RESPONSIBILITIES: Build and maintain excellent business relationships with Suppliers and Customers. Sizing/Selection of Equipment related to the Isolation/Actuation Business Unit. Sizing Actuators for Integrated Valve Packages. Modification of existing Isolation Valves, Actuators and Valve Accessories. Assist in developing the Solenoid and Switchbox Accounts. Prepare customers’ proposals and meet to discuss projects and tenders. Conduct site visits to gather information for engineered equipment. Keep abreast of activities and developments by competitors. Conduct marketing activities with prospective clients together with the relevant Account Manager, Technical Solutions Supervisor and Department Manager. Troubleshoot problems relating to Isolation Valves, Actuators and Actuator Accessories. Ensure accurate and timely delivery of products and services. Assist with inventory management and pricing. Educate customers and employees on Isolation Valves, Integrated Valve Packages and relevant Codes and Standards. All other reasonable and related responsibilities as assigned. SECONDARY DUTIES & RESPONSIBILITIES: Assist with marketing and strategic planning as required. Assist with developing and conducting effective demonstrations/seminars and communicates technical information on all products and services in direct line of responsibility. Interact with other internal teams to optimize team performance, identify opportunities for new business, identify opportunities for work process improvement, ensure open communication between group members, as well as support improvement of internal work practices. QUALIFICATIONS AND EXPERIENCE: A minimum of a Technician’s Diploma in Mechanical or related Engineering Discipline or equivalent, from an Accredited institution. A minimum of Two (2) Years' experience in providing relevant technical / industrial customer support, in a sales-based environment or Process plant operations. KNOWLEDGE, SKILLS AND PERSONAL ATTRIBUTES: Knowledge: Excellent knowledge of elements used in the energy industry. General knowledge of the sales process, products and services. Critical Skills: Exhibits excellent written & oral communication and presentation skills. Strategic thinker with solid technical skills. Excellent interpersonal skills including engaged listening, questioning and discovery skills. Good judgement, approaches opportunities strategically and exhibits problem-solving skills. Ability to manage customer expectations relative to deliverables and timeframes. Strong customer service skills, including the ability to develop rapport and trust. Demonstrated attention to detail. Computer Literacy (MS Suite). Use of Customer Portals. Complementary Skills : Strong self-management skills to include dependability, initiative, innovation, professionalism and organization skills. Effective Learning. Logical Thinking. Attentiveness. Personal Attributes: Effective time management. Ability to multitask and prioritize work activities in a fast- paced environment. Flexibility to changing demands. Assertiveness. Honest, trustworthy and a strong work ethic. Team player. OTHER WORK-RELATED REQUIREMENTS/CONDITIONS: Work to be executed primarily in an office environment, with frequent field visits to customer sites. Work may also be executed remotely, via specific technology platforms. Other conditions include: Extensive sitting with long hours on desk duties. The ability to use hands to handle and control office objects, tools, and equipment.  Repeating motions may include the wrists, hands and/or fingers. The ability to wear the minimum level of required Personal Protective Equipment (PPE) without restriction, which may include but is not limited to, safety glasses and hearing protection where applicable. The ability to wear a safety helmet without restriction at customer sites, where required. The ability to perform work with occasional walking, standing, reaching and climbing on heights. The possibility of working in a fast-paced environment with multiple deadlines. The possibility of planned or unexpected work assignments outside of regular working hours/days. Driving in varying traffic and weather conditions. Traversing long distances with varying road conditions We wish to thank all applicants for their interest in this vacancy, however ONLY suitable applications will be considered. Deadline Date for Applications: 17 th February 2026 Ref: Applications Specialist-Isolation/Actuation Apply Now",,Caribbean
https://www.caribbeanjobs.com/Process-Management-Limited-A-Puffer-Jobs-612.aspx,computer_science,Software Developer,Process Management Limited-A Puffer Company,Popular Locations,,,,"Process Management Limited-A Puffer Company Process Management Limited (PML), a Puffer-Sweiven Company, is a leading provider of process automation, valve, instrumentation and reliability solutions. We are the local business partner of Emerson in Trinidad & Tobago, Barbados, Guyana and Suriname. Our markets include Upstream Oil & Gas, Midstream & Refining, Petrochemical, Power & Water, Metals & Mining, Food & Beverage. As Emerson’s local business partner, we are on the cutting edge of innovation and technology allowing us to take on industry’s toughest challenges and bring predictable success to our clients; expertly serving our Energy Sector stakeholders. PML is a total solutions provider: our engineered products and solutions are designed to best fit each customer’s specific requirements through understanding their needs and recommending optimized solutions to improve operational efficiency. In 1995, shortly after Fisher Controls and Rosemount Incorporated merged, PML was formed and appointed the Local Business Partner for Fisher Rosemount. In April 2001 our principals Fisher Rosemount changed their name to Emerson Process Management, with a further change to Emerson Automation Solutions in 2018. Through the stewardship and vision of our directors, PML has grown to be the leader in Process Automation and Instrumentation. In 2023, Puffer- Sweiven , a prominent provider of industrial automation solutions in the Texas Gulf coast and Central Texas are in USA, acquired PML. This acquisition has brought together two well-recognized companies in the process automation industry, combining both companies’ respective strengths and expertise with the primary aim of optimizing value to our valued customers and stakeholders. Operational Business Units include: Sales Valve & Instrumentation & Measurement Final Control Process Systems & Solutions Asset Reliability Email Me Jobs From This Recruiter",,Caribbean
https://www.caribbeanjobs.com/Integration-Developer-Temp-Job-227180.aspx,computer_science,Software Developer,Integration Developer (Temp),Popular Locations,,,,"Integration Developer (Temp) The Barbados Light & Power Company Bridgetown Not disclosed Temporary full-time Updated 17/02/2026 Human Resources Apply Now Share Share this job Facebook Twitter Report This Job Save Save The Integration Developer (Temp) will be assigned to focus on the development, testing and implementation of integration components to support the tasks required for the successful implementation of various projects. The Barbados Light & Power Company Limited is inviting applications from suitably qualified individuals to fill the temporary position of Integration Developer. Reporting to the Integration Architect, the Integration Developer will be assigned to focus on the development, testing and implementation of integration components to support the tasks required for the successful implementation of various projects. The successful candidate will be required to: Configure and maintain integrations between customer-facing forms and internal service management platforms. Assist in the development and implementation of customer messaging workflows and service automation. Conduct user acceptance testing (UAT) and system integration testing (SIT) for customer service tools and core business systems. Test and validate LLM solutions used for customer and business support processes. Assist with documenting integration workflows for ERP-related initiatives. Support development and configuration activities for ERP integration components. Assist with documenting and supporting integration workflows for enterprise data platforms. The ideal candidate should possess: ▪ Bachelor's degree in Computer Science, Information Technology or any related discipline. ▪ Basic understanding of software development principles and methodologies. ▪ Experience with programming languages such as Java, Python or SQL Ref: Integration Developer (Temp) Apply Now",,Caribbean
https://www.caribbeanjobs.com/The-Barbados-Light-Power-Company-Jobs-2392.aspx,computer_science,Software Developer,The Barbados Light & Power Company,Popular Locations,,,,"The Barbados Light & Power Company Vision Statement To be a customer-oriented energy provider delivering world class service and reliability while meeting stakeholder expectations Mission Statement We satisfy customer requirements and deliver stakeholder value through operational efficiency and teamwork Working With Us At The Barbados Light & Power Company Limited, our number one goal is to "" Achieve Through People "" and we have committed to: • Developing a culture that embraces change, high performance, job satisfaction and teamwork • Developing a learning organization • Building our Human Resource Management capability and • Enhancing the Health Safety and Environmental culture BL&P offers many professional and personal benefits to their employees, including: • Competitive compensation packages • Medical & pension plans • Employee Training for professional and personal development • Company Shares at reduced prices With over three hundred employees, BL&P embraces such values as: excellence, adaptability, courage and integrity. Should you wish to join our team, you are invited to submit your resume to the job offers detailed below: Email Me Jobs From This Recruiter",,Caribbean
https://www.caribbeanjobs.com/Development-Support-Analyst-Insurance-Application-Job-227092.aspx,computer_science,Software Developer,Development Support Analyst – Insurance Application Services,Popular Locations,,,,"Development Support Analyst – Insurance Application Services Sagicor Group Jamaica Ltd. Kingston and St. Andrew Not disclosed Permanent full-time Updated 16/02/2026 SGJ TAU Log in or register to apply Share Share this job Facebook Twitter Report This Job Save Save While we appreciate all applicants, only applications received via Sagicor's career portal https://career4.successfactors.com/career?company=sagicorfinP2 will be considered. ""Looking for a diverse and rewarding career? If you're looking to grow your career within a stable and growing financial services company, then Sagicor may be right for you!"" Sagicor Group Jamaica Limited is seeking a suitable candidate to join our Group Application Services team in the capacity of: Development Support Analyst – Insurance Application Services Investigate, troubleshoot and resolve technical issues related to software applications and systems. Work closely with development teams, stakeholders, and end-users to identify and fix problems, ensuring minimal downtime and optimal system performance. Location: Kingston As a Development Support Analyst – Insurance Application Services, you will: Evaluate and undertake impact analysis on major technical options and takes a leading role in proposing technical solutions within area of expertise. Take responsibility for investigative work to seek effective business solutions for assigned projects. Utilize business experience and skills to assess and advise on the practicability of alternatives. Take responsibility as needed for the detailed specification and modelling of recommended solutions. Plan, arrange and control meetings, workshops, and relations with client/user staff during system investigations and throughout subsequent development work. Take technical responsibility for most stages of the life cycle for software development of all types of systems. Prescribe standards for the terms and symbols used in program documentation. Assist to set guidelines for the preparation of policies and procedures manuals. Coordinate the preparation of detailed documentation on the operation of programs for users and computer operators. Undertake all work in accordance with required technical and quality standards and using appropriate methods and tools to achieve well-engineered product. Recommend program changes to increase operating efficiency or to adapt to new systems requirements. Modify application software to include corrective maintenance. Implement version control and release management procedures, as per change management policy. Apply automated and manual tools including ‘black box’ and ‘white box’ testing, to test and evaluate systems and networks under development. Monitor all activities against plan, providing regular and accurate reports to senior management, and client/user management as appropriate. Maintain contact with larger software and hardware vendors for support and to remain informed of developments within the industry. Communicate with core software vendors, to develop system designs into specific functionality requirements. Perform other job-related duties assigned from time to time. What do you need? Bachelor's degree in computer science or equivalent qualification from a recognized tertiary institution. A minimum of two (1) years working experience in IT related disciplines. Strong analytical/critical thinking skills. Results oriented. Effective interpersonal and communication skills. A team player. Sound decision-making skills. Working knowledge of programming languages, such as COBOL, TSO, JCSL, CICS C#, SQL, CSS, HTML, JavaScript, DB2 and MSSQL. Familiarity with Software Development Life Cycle (SDLC) methodologies. Ability to design and develop moderately complex programs and programs modification. Experience in application systems integration of average complexity. If this role is of interest to you, kindly submit an application via Sagicor's career portal no later than February 20, 2026. While we appreciate all applications, only shortlisted candidates will be contacted. Ref: Development Support Analyst – Insurance Applicatio Log in or register to apply",,Caribbean
https://www.caribbeanjobs.com/Sagicor-Group-Jamaica-Ltd-Jobs-310.aspx,computer_science,Software Developer,Sagicor Group Jamaica Ltd.,Popular Locations,,,,"Sagicor Group Jamaica Ltd. Who We Are • Sagicor Life Jamaica Limited (Sagicor) is the foremost life insurance company in Jamaica. The company commenced operations in 1970 as Life of Jamaica Limited, the first Jamaican-owned life insurance company and was the first life insurance company to be listed on the Jamaica Stock Exchange (JSE). Since its inception, Sagicor has gained a solid reputation as a pacesetter, innovator and leader in the Caribbean life insurance industry. The company has been the market leader among life insurance companies in Jamaica. Subsidiaries of Sagicor Jamaica are: Sagicor Property Services Limited Property management Sagicor Life of the Cayman Islands LimitedLife Insurance & Annuities Sagicor Pooled Investment Funds LimitedPension funds management Employee Benefits Administrator LimitedPension administration Sagicor Re Insurance Limited (Cayman)Property and casualty insurance Pan Caribbean Financial Services LimitedInvestment Banking Cayman General Insurance Company LimitedProperty, casualty and health insurance Sagicor Insurance Brokers LimitedFacultative Brokerage Email Me Jobs From This Recruiter",,Caribbean
https://www.caribbeanjobs.com/DATA-ENGINEER-ANSA-McAL-LIMITED-Job-226316.aspx,computer_science,Software Developer,DATA ENGINEER - ANSA McAL LIMITED,Popular Locations,,,,"DATA ENGINEER - ANSA McAL LIMITED ANSA McAL Group of Companies Port-of-Spain Not disclosed Permanent full-time Updated 03/02/2026 Human Resources Log in or register to apply Share Share this job Facebook Twitter Report This Job Save Save ANSA McAL Limited is seeking a highly qualified Data Engineer to join our team! Job Summary We are seeking an individual with strong technical proficiency for designing, building and maintaining the infrastructure and systems required for collecting, storing and analysing data efficiently. Effective communication skills are essential for articulating findings and supporting data-driven decision-making across the organization. Additionally, the candidate should demonstrate strong time management skills and the ability to collaborate effectively with stakeholders across various departments. Key Responsibilities Database Management Manage scalable data pipelines for processing large datasets. Ensure data is clean, consistent, and accessible to analysts and data scientists. Create and maintain databases and data warehouses (e.g., relational databases, data lakes). Optimize storage solutions for performance and cost. Integrate data from multiple sources, such as APls, sensors, and legacy systems. Ensure data compatibility and proper schema design. Collection and Management: Gather data from various sources, including databases, spreadsheets, APls, and external sources. Clean and preprocess data, ensuring data accuracy and completeness. Maintain data integrity through quality checks, data validation, and proper data storage. Collaboration and Cross-Functional Support: Work closely with IT and others to optimize reporting mechanisms. Work with stakeholders (e.g., data scientists, business analysts, software developers) to understand data requirements. Coordinate with cloud architects and system administrators for resource allocation Qualifications & Experience The following are qualifications and experience that are considered essential for the job: Minimum of Bachelor’s Degree in Data Engineering, Computer Science or related field 3+ years of experience building and maintaining data flows, data pipelines, warehouses, lakehouses, specifically Azure cloud technologies. Preference will be given to Microsoft certified candidates 3+ years experience maintaining Azure DevOps for development team 5+ years experience python programming 5+ years experience SQL programming 5+ Database design 5+ years experience test-driven development Knowledge of data warehousing and database management Data Visualisation e.g. using Power BI, Tableau or Qlik Systematic thinking and problem-solving abilities Strong communication and collaboration skills are crucial, as the role involves working closely with cross­ functional teams, including data scientists, analysts, and business stakeholders, to understand requirements and deliver scalable solutions. Keeps abreast with industry trends While not essential, we are particularly interested in candidates with the following qualifications: Certification in Microsoft Fabric Data Engineering or similar Experience in designing and maintaining data lakes Familiar with or worked with Project Management methodologies, ideally with those incorporating Agile principles Understanding of the legal and regulatory requirements for data protection across the different data jurisdictions that ANSA McAL operates, to ensure that data is adequately protected in transit and at rest At least three years’ experience working within a sector that ANSA McAL operates e.g. construction, manufacturing, beverage, banking, insurance etc. This job description may not be inclusive of all assigned duties, responsibilities, or aspects of the job described, and may be amended at any time at the sole discretion of the Employer. Application Deadline Date: February 17, 2026 Ref: DataEngineer - Head Office Log in or register to apply",,Caribbean
https://www.caribbeanjobs.com/ANSA-McAL-Group-of-Companies-Jobs-68.aspx,computer_science,Software Developer,ANSA McAL Group of Companies,Popular Locations,,,,"ANSA McAL Group of Companies ANSA McAL Limited is a diversified Public Conglomerate, listed on the Trinidad and Tobago Stock Exchange, with subsidiaries in Trinidad and Tobago, Barbados, St. Kitts and Nevis, Guyana, Grenada and the USA and involved in the manufacturing, brewing, insurance, finance, real estate, media, shipping, trading/distribution and automotive and industrial equipment retailing sectors. The ANSA McAL Group of Companies recognizes that its employees are its most important asset and as such the philosophy of the Group is to create an environment that encourages innovation, excellence and recognition of potential. The Group’s employee compensation and benefits packages are performace driven and competitive. Throughout its existence, ANSA McAL has been very conscious of the importance of providing value for those who do business with the Group; of the need to create new wealth to achieve long term benefits for all who invest their money, time and trust in the Group. Mission Statement ANSA McAL shall be the leading conglomerate in the region, continuously maximizing shareholder value by achieving exceptional performance, fostering long term confidence and respect, while generating sustained growth for all stakeholders. This shall be achieved by: Always delivering superior customer service that nurtures and grows a loyal customer base. Attracting, developing and retaining talented personnel by recognizing and rewarding outstanding performance. Creating an environment that encourages innovation and excellence. Recognizing regional and national needs and aspirations whilst protecting our environment for future generations. Email Me Jobs From This Recruiter",,Caribbean
https://www.caribbeanjobs.com/Lead-Software-Quality-Assurance-Analyst-Job-227093.aspx,computer_science,Software Developer,Lead - Software Quality Assurance Analyst,Popular Locations,,,,"Lead - Software Quality Assurance Analyst Sagicor Group Jamaica Ltd. Kingston and St. Andrew Not disclosed Permanent full-time Updated 16/02/2026 SGJ TAU Log in or register to apply Share Share this job Facebook Twitter Report This Job Save Save While we appreciate all applicants, only applications received via Sagicor's career portal https://career4.successfactors.com/career?company=sagicorfinP2 will be considered. ""Looking for a diverse and rewarding career? If you're looking to grow your career within a stable and growing financial services company, then Sagicor may be right for you!"" Sagicor Group Jamaica Limited is seeking a suitable candidate to join our Group Project Management team in the capacity of: Lead - Software Quality Assurance Analyst Direct liaison with Business Analysts, Developers, Agile Teams, Release Management Team and Change Control in ensuring technical solutions and supporting documents are clearly defined and aligned with change requirements. Responsible for creating and executing the respective Software Quality Assurance test strategy to ensure overall software quality for the Application Under Test. Location: Kingston As a Lead - Software Quality Assurance Analyst, you will: Report and track software defects identified during quality control operations. Preparation of QA Test Strategy/Plan. Lead risk analysis on Application Under Test (AUT) to establish effective and appropriate test scope. Analyze and make recommendations to mitigate risks identified in AUT. Apply risk score and calculate Risk Product Number (RPN) for each functional area. Create and publish preliminary risk score upon completion of requirements review within the established timeframe. Present research material on existing, new and emerging QA approaches and road map. Collaborate with assigned project team and stakeholders throughout the project lifecycle, from adoption of business requirements through to user acceptance test execution and post- implementation analysis. Lead walk-through sessions with business representatives/Subject Matter Experts (SMEs), Analysts, Technical and User Acceptance Team (UAT) on proposed solutions to sensitize teams on how the solution will be implemented and garner feedback/adjustments, where applicable. Lead quality control testing on in-house developed and acquired software, ensuring that all changes released for UAT meet minimum quality standards. Review Test Artifacts created and developed by assigned team members. Lead or provide active support to assigned team members during requirements reviews or quality control testing. Design training sessions with the objective of improving the quality of execution not limited to assigned analysts. Perform other job-related duties assigned from time to time. What do you need? Bachelor’s degree in Computer Science, Management Information Systems, Information Technology or equivalent qualification from a recognised tertiary institution. Minimum of 3 years’ experience in a software quality assurance testing function. Certification in Software Quality Assurance, such as ISTQB or its equivalent. Experience in the Financial Services sector would be an asset. Experience in Software Development would be an asset. Direct hands-on experience with ad-hoc query programs. Working knowledge of software quality concepts. Working knowledge of risk-based testing. Familiar with test automation. Defect management and tracking tools. Strong critical thinking and problem-solving skills. Good organizational skills. Effective written, presentation and communication skills. Effective mentor to junior team members. Results oriented, quality focused, sound time management and organizational skills Adaptability and willingness to learn. Experience working in a task-oriented environment where project management and agile practices and disciplines are the key method towards job execution. Experience creating test strategies test plans, test scripts and other test related documentation. Working knowledge of software development lifecycles. Knowledge and understanding of Software Quality Assurance standards, methodologies and procedures. Sound knowledge of computer software packages including spreadsheet and word processing applications. If this role is of interest to you, kindly submit an application via Sagicor's career portal no later than February 20, 2026. While we appreciate all applications, only shortlisted candidates will be contacted. Ref: Lead - Software Quality Assurance Analyst Log in or register to apply",,Caribbean
